Season,Week,Contestant,Judge_Score_Raw,Reconstructed_Vote_Share,Result_Status,Is_Eliminated
31,1,Shangela,28.0,0.07349127158208449,4th Place,False
31,1,Gabby Windey,28.0,0.07588555957916883,2nd Place,False
31,2,Cheryl Ladd,21.0,0.056928536554320744,Eliminated Week 3,False
31,2,Selma Blair,28.0,0.063224190558958,Withdrew,False
31,2,Joseph Baena,24.0,0.05437680946008562,Eliminated Week 5,False
31,2,Trevor Donovan,30.0,0.07787455870503637,Eliminated Week 9,False
31,2,Daniel Durant,29.0,0.06922842152570179,Eliminated Week 9,False
31,2,Wayne Brady,32.0,0.08148818796730363,3rd Place,False
31,2,Sam Champion,26.0,0.060630841757740514,Eliminated Week 4,False
31,2,Jessie James Decker,25.0,0.06370610945152662,Eliminated Week 6,False
31,2,Jordin Sparks,27.0,0.06725699377814223,Eliminated Week 7,False
31,2,Heidi D'Amelio,28.0,0.07300688556094849,Eliminated Week 8,False
31,2,Charli D'Amelio,32.0,0.0735846928352998,1st Place,False
31,2,Teresa Giudice,23.0,0.052064167622281894,Eliminated Week 2,True
31,2,Vinny Guadagnino,27.0,0.06504103899591651,Eliminated Week 8,False
31,2,Shangela,28.0,0.06270345829461432,4th Place,False
31,2,Gabby Windey,32.0,0.07888510693212347,2nd Place,False
31,3,Cheryl Ladd,24.0,0.055858420362021696,Eliminated Week 3,True
31,3,Selma Blair,28.0,0.07070445967814744,Withdrew,False
31,3,Joseph Baena,29.0,0.07342741703625122,Eliminated Week 5,False
31,3,Trevor Donovan,27.0,0.05966997985316061,Eliminated Week 9,False
31,3,Daniel Durant,31.0,0.07658815107465938,Eliminated Week 9,False
31,3,Wayne Brady,33.0,0.07656928677458803,3rd Place,False
31,3,Sam Champion,25.0,0.06530291263928807,Eliminated Week 4,False
31,3,Jessie James Decker,26.0,0.0681681306148388,Eliminated Week 6,False
31,3,Jordin Sparks,29.0,0.07822295928189785,Eliminated Week 7,False
31,3,Heidi D'Amelio,32.0,0.08392089197325041,Eliminated Week 8,False
31,3,Charli D'Amelio,33.0,0.08320940575754734,1st Place,False
31,3,Vinny Guadagnino,23.0,0.05834980994018546,Eliminated Week 8,False
31,3,Shangela,30.0,0.07425156290874788,4th Place,False
31,3,Gabby Windey,33.0,0.075756612105416,2nd Place,False
31,4,Selma Blair,32.0,0.0762383043511989,Withdrew,False
31,4,Joseph Baena,28.0,0.06739676863318833,Eliminated Week 5,False
31,4,Trevor Donovan,28.0,0.06844779359724573,Eliminated Week 9,False
31,4,Daniel Durant,29.0,0.06576553365010815,Eliminated Week 9,False
31,4,Wayne Brady,36.0,0.08471347700215215,3rd Place,False
31,4,Sam Champion,25.0,0.0645702025407665,Eliminated Week 4,True
31,4,Jessie James Decker,31.0,0.0753467147437578,Eliminated Week 6,False
31,4,Jordin Sparks,34.0,0.0805843838092162,Eliminated Week 7,False
31,4,Heidi D'Amelio,34.0,0.0881918836402523,Eliminated Week 8,False
31,4,Charli D'Amelio,36.0,0.09342125388916275,1st Place,False
31,4,Vinny Guadagnino,29.0,0.07720594284587902,Eliminated Week 8,False
31,4,Shangela,32.0,0.07514005864082915,4th Place,False
31,4,Gabby Windey,36.0,0.08297768265624295,2nd Place,False
31,5,Selma Blair,40.0,0.08544674777668938,Withdrew,False
31,5,Joseph Baena,35.0,0.0670746470917155,Eliminated Week 5,True
31,5,Trevor Donovan,36.0,0.08143901639770011,Eliminated Week 9,False
31,5,Daniel Durant,33.5,0.07076171007199197,Eliminated Week 9,False
31,5,Wayne Brady,41.0,0.09582873056664236,3rd Place,False
31,5,Jessie James Decker,36.0,0.07846292280854589,Eliminated Week 6,False
31,5,Jordin Sparks,35.5,0.08297040257524486,Eliminated Week 7,False
31,5,Heidi D'Amelio,39.0,0.08865929042435451,Eliminated Week 8,False
31,5,Charli D'Amelio,42.0,0.09017485299211943,1st Place,False
31,5,Vinny Guadagnino,31.0,0.07600326470598526,Eliminated Week 8,False
31,5,Shangela,38.5,0.09695105293967092,4th Place,False
31,5,Gabby Windey,41.0,0.08622736164933971,2nd Place,False
31,6,Trevor Donovan,34.0,0.09957285990198664,Eliminated Week 9,False
31,6,Daniel Durant,34.0,0.1069479712936692,Eliminated Week 9,False
31,6,Wayne Brady,34.0,0.09644099081763169,3rd Place,False
31,6,Jessie James Decker,32.0,0.07956460384142083,Eliminated Week 6,True
31,6,Jordin Sparks,34.0,0.09734803873180642,Eliminated Week 7,False
31,6,Heidi D'Amelio,36.0,0.10523486620831372,Eliminated Week 8,False
31,6,Charli D'Amelio,40.0,0.11530832233505713,1st Place,False
31,6,Vinny Guadagnino,28.0,0.09116880673997156,Eliminated Week 8,False
31,6,Shangela,36.0,0.09921873931830533,4th Place,False
31,6,Gabby Windey,37.0,0.10919480081183751,2nd Place,False
31,7,Trevor Donovan,39.0,0.12479945159636208,Eliminated Week 9,False
31,7,Daniel Durant,36.5,0.11324502449783429,Eliminated Week 9,False
31,7,Wayne Brady,38.0,0.11498669057546454,3rd Place,False
31,7,Jordin Sparks,34.5,0.09703545472281642,Eliminated Week 7,True
31,7,Heidi D'Amelio,35.0,0.11133130052683654,Eliminated Week 8,False
31,7,Charli D'Amelio,39.0,0.11228369459459175,1st Place,False
31,7,Vinny Guadagnino,31.5,0.10626204458456755,Eliminated Week 8,False
31,7,Shangela,36.5,0.11337726509098178,4th Place,False
31,7,Gabby Windey,35.5,0.10667907381054506,2nd Place,False
31,8,Trevor Donovan,39.0,0.12319614633423877,Eliminated Week 9,False
31,8,Daniel Durant,39.0,0.1255447122834202,Eliminated Week 9,False
31,8,Wayne Brady,45.0,0.1398440857767009,3rd Place,False
31,8,Heidi D'Amelio,35.0,0.09477302613683003,Eliminated Week 8,True
31,8,Charli D'Amelio,45.0,0.1336352808843857,1st Place,False
31,8,Vinny Guadagnino,29.0,0.1138913063916071,Eliminated Week 8,False
31,8,Shangela,42.0,0.1417168217919206,4th Place,False
31,8,Gabby Windey,40.0,0.12739862040089672,2nd Place,False
31,9,Trevor Donovan,32.5,0.14476706215005067,Eliminated Week 9,True
31,9,Daniel Durant,34.5,0.15025790275934764,Eliminated Week 9,False
31,9,Wayne Brady,36.5,0.17774411047584313,3rd Place,False
31,9,Charli D'Amelio,40.0,0.17314751036295123,1st Place,False
31,9,Shangela,36.5,0.17972092609733384,4th Place,False
31,9,Gabby Windey,40.0,0.17436248815447353,2nd Place,False
32,1,Jamie Lynn Spears,15.0,0.06203911338217168,Eliminated Week 2,False
32,1,Mira Sorvino,17.0,0.05935148167855254,Eliminated Week 5,False
32,1,Barry Williams,16.0,0.07638216622967384,Eliminated Week 8,False
32,1,Alyson Hannigan,13.0,0.054771351965743106,5th Place,False
32,1,Xochitl Gomez,18.0,0.05824228536292746,1st Place,False
32,1,Adrian Peterson,18.0,0.07465355894039465,Eliminated Week 4,False
32,1,Matt Walsh,12.0,0.053124738193993444,Eliminated Week 1,True
32,1,Tyson Beckford,12.0,0.05313473819399345,Eliminated Week 3,False
32,1,Jason Mraz,21.0,0.08618197486455463,2nd Place,False
32,1,Lele Pons,19.0,0.0929720823617532,Eliminated Week 7,False
32,1,Harry Jowsey,12.0,0.054375421542194255,Eliminated Week 9,False
32,1,Mauricio Umansky,15.0,0.07214709742258868,Eliminated Week 6,False
32,1,Charity Lawson,22.0,0.10102807293366801,4th Place,False
32,1,Ariana Madix,21.0,0.10159591692779084,3rd Place,False
32,2,Jamie Lynn Spears,16.0,0.05290614136474268,Eliminated Week 2,True
32,2,Mira Sorvino,18.0,0.06908292726486287,Eliminated Week 5,False
32,2,Barry Williams,15.0,0.07294613115327409,Eliminated Week 8,False
32,2,Alyson Hannigan,19.0,0.08013293114075412,5th Place,False
32,2,Xochitl Gomez,24.0,0.1071700369007315,1st Place,False
32,2,Adrian Peterson,15.0,0.05856596534933525,Eliminated Week 4,False
32,2,Tyson Beckford,18.0,0.06637753973599848,Eliminated Week 3,False
32,2,Jason Mraz,24.0,0.11287106902059034,2nd Place,False
32,2,Lele Pons,21.0,0.08415927002086229,Eliminated Week 7,False
32,2,Harry Jowsey,15.0,0.06129247070769334,Eliminated Week 9,False
32,2,Mauricio Umansky,12.0,0.06972286405381829,Eliminated Week 6,False
32,2,Charity Lawson,21.0,0.09501282784554393,4th Place,False
32,2,Ariana Madix,20.0,0.06975982544179271,3rd Place,False
32,3,Mira Sorvino,26.0,0.08675142139794573,Eliminated Week 5,False
32,3,Barry Williams,25.0,0.08647025652066556,Eliminated Week 8,False
32,3,Alyson Hannigan,24.0,0.07642134218983498,5th Place,False
32,3,Xochitl Gomez,32.0,0.11004824065597683,1st Place,False
32,3,Adrian Peterson,22.0,0.07002485045704918,Eliminated Week 4,False
32,3,Tyson Beckford,20.0,0.0550768393979654,Eliminated Week 3,True
32,3,Jason Mraz,34.0,0.098701343304136,2nd Place,False
32,3,Lele Pons,27.0,0.08082468172570655,Eliminated Week 7,False
32,3,Harry Jowsey,24.0,0.07375095892217629,Eliminated Week 9,False
32,3,Mauricio Umansky,23.0,0.07087738926186883,Eliminated Week 6,False
32,3,Charity Lawson,32.0,0.09245330442748806,4th Place,False
32,3,Ariana Madix,34.0,0.09859937173918669,3rd Place,False
32,4,Mira Sorvino,21.0,0.07631462936869186,Eliminated Week 5,False
32,4,Barry Williams,18.0,0.08456581434063833,Eliminated Week 8,False
32,4,Alyson Hannigan,18.0,0.08846310252289352,5th Place,False
32,4,Xochitl Gomez,27.0,0.11304226018293385,1st Place,False
32,4,Adrian Peterson,21.0,0.07205581434063836,Eliminated Week 4,True
32,4,Jason Mraz,24.0,0.09987536897669638,2nd Place,False
32,4,Lele Pons,22.0,0.09323504941968114,Eliminated Week 7,False
32,4,Harry Jowsey,21.0,0.08199501088014585,Eliminated Week 9,False
32,4,Mauricio Umansky,19.0,0.08134217418608862,Eliminated Week 6,False
32,4,Charity Lawson,24.0,0.09878985088668743,4th Place,False
32,4,Ariana Madix,25.0,0.1103209248949048,3rd Place,False
32,5,Mira Sorvino,22.0,0.08255154410005286,Eliminated Week 5,True
32,5,Barry Williams,24.0,0.09452066764794038,Eliminated Week 8,False
32,5,Alyson Hannigan,21.0,0.09351739139506618,5th Place,False
32,5,Xochitl Gomez,28.0,0.12117665700513786,1st Place,False
32,5,Jason Mraz,27.0,0.10583741941340206,2nd Place,False
32,5,Lele Pons,24.0,0.09948794855299134,Eliminated Week 7,False
32,5,Harry Jowsey,18.0,0.09922821076671956,Eliminated Week 9,False
32,5,Mauricio Umansky,24.0,0.10531600159608476,Eliminated Week 6,False
32,5,Charity Lawson,28.0,0.107448796526168,4th Place,False
32,5,Ariana Madix,24.0,0.09091536299643699,3rd Place,False
32,6,Barry Williams,32.0,0.09930731565620762,Eliminated Week 8,False
32,6,Alyson Hannigan,31.0,0.10461705886774353,5th Place,False
32,6,Xochitl Gomez,42.0,0.1324926209332065,1st Place,False
32,6,Jason Mraz,39.0,0.1252987449605387,2nd Place,False
32,6,Lele Pons,37.0,0.10651972490074088,Eliminated Week 7,False
32,6,Harry Jowsey,29.0,0.10548326327787814,Eliminated Week 9,False
32,6,Mauricio Umansky,33.0,0.09305090302943095,Eliminated Week 6,True
32,6,Charity Lawson,38.0,0.12184288337401122,4th Place,False
32,6,Ariana Madix,41.0,0.11138748500024248,3rd Place,False
32,7,Barry Williams,32.5,0.12645002675369846,Eliminated Week 8,False
32,7,Alyson Hannigan,35.0,0.11758477852674812,5th Place,False
32,7,Xochitl Gomez,37.0,0.13094664123671823,1st Place,False
32,7,Jason Mraz,36.0,0.11403867923596799,2nd Place,False
32,7,Lele Pons,36.5,0.11225562959057792,Eliminated Week 7,True
32,7,Harry Jowsey,32.0,0.12822307639908853,Eliminated Week 9,False
32,7,Charity Lawson,36.0,0.13567251890372883,4th Place,False
32,7,Ariana Madix,37.0,0.13482864935347202,3rd Place,False
32,8,Barry Williams,35.0,0.10939477033956176,Eliminated Week 8,True
32,8,Alyson Hannigan,36.0,0.13310725577815266,5th Place,False
32,8,Xochitl Gomez,40.0,0.16112013137709316,1st Place,False
32,8,Jason Mraz,33.0,0.12502994595027805,2nd Place,False
32,8,Harry Jowsey,28.0,0.13707275452928508,Eliminated Week 9,False
32,8,Charity Lawson,39.0,0.15499300316765102,4th Place,False
32,8,Ariana Madix,42.0,0.17928213885797836,3rd Place,False
32,9,Alyson Hannigan,32.0,0.1269810703284073,5th Place,False
32,9,Xochitl Gomez,41.0,0.19716166923051115,1st Place,False
32,9,Jason Mraz,43.0,0.18572486941063596,2nd Place,False
32,9,Harry Jowsey,30.0,0.13602084408406342,Eliminated Week 9,True
32,9,Charity Lawson,38.0,0.1936926120724887,4th Place,False
32,9,Ariana Madix,37.0,0.16041893487389342,3rd Place,False
33,2,Tori Spelling,19.0,0.04998175812040663,Eliminated Week 2,True
33,2,Eric Roberts,15.0,0.06549563408939886,Eliminated Week 3,False
33,2,Reginald VelJohnson,15.0,0.06549563408939885,Eliminated Week 3,False
33,2,Chandler Kinney,24.0,0.08673775393114527,3rd Place,False
33,2,Dwight Howard ,22.0,0.08997146392268604,Eliminated Week 7,False
33,2,Danny Amendola,21.0,0.08515747058189142,5th Place,False
33,2,Stephen Nedoroscik,22.0,0.0779397799861147,4th Place,False
33,2,Ilona Maher,21.0,0.0855772931308038,2nd Place,False
33,2,Anna Delvey,17.0,0.060757289742557216,Eliminated Week 2,False
33,2,Brooks Nader,20.0,0.07797707036027911,Eliminated Week 4,False
33,2,Phaedra Parks,21.0,0.09759160463571087,Eliminated Week 5,False
33,2,Jenn Tran,19.0,0.08268121066112868,Eliminated Week 6,False
33,2,Joey Graziadei,22.0,0.07463603674847852,1st Place,False
33,3,Eric Roberts,23.0,0.06882138971080552,Eliminated Week 3,True
33,3,Reginald VelJohnson,21.0,0.07512069788690616,Eliminated Week 3,False
33,3,Chandler Kinney,34.5,0.10931173650650278,3rd Place,False
33,3,Dwight Howard ,26.0,0.0720097603197674,Eliminated Week 7,False
33,3,Danny Amendola,30.0,0.08769147040983985,5th Place,False
33,3,Stephen Nedoroscik,31.0,0.09040060421124826,4th Place,False
33,3,Ilona Maher,28.0,0.09082338291815525,2nd Place,False
33,3,Brooks Nader,30.5,0.09824625554516389,Eliminated Week 4,False
33,3,Phaedra Parks,28.0,0.09252797741137081,Eliminated Week 5,False
33,3,Jenn Tran,31.0,0.10273839146532082,Eliminated Week 6,False
33,3,Joey Graziadei,35.0,0.11230833361491936,1st Place,False
33,4,Chandler Kinney,32.0,0.10630331965467878,3rd Place,False
33,4,Dwight Howard ,29.0,0.10892342452749333,Eliminated Week 7,False
33,4,Danny Amendola,36.0,0.10391197408081679,5th Place,False
33,4,Stephen Nedoroscik,33.0,0.1184872027403919,4th Place,False
33,4,Ilona Maher,32.0,0.11658962417943998,2nd Place,False
33,4,Brooks Nader,32.0,0.09408491482762751,Eliminated Week 4,True
33,4,Phaedra Parks,32.0,0.11339647944905694,Eliminated Week 5,False
33,4,Jenn Tran,32.0,0.11484200920932508,Eliminated Week 6,False
33,4,Joey Graziadei,36.0,0.12346105133116962,1st Place,False
33,5,Chandler Kinney,27.0,0.12383515165970892,3rd Place,False
33,5,Dwight Howard ,24.0,0.1212978717895704,Eliminated Week 7,False
33,5,Danny Amendola,25.5,0.1308621930955523,5th Place,False
33,5,Stephen Nedoroscik,24.0,0.1193766334712332,4th Place,False
33,5,Ilona Maher,26.0,0.1585449501102243,2nd Place,False
33,5,Phaedra Parks,24.0,0.11936663347123319,Eliminated Week 5,True
33,5,Jenn Tran,25.5,0.11195089089697575,Eliminated Week 6,False
33,5,Joey Graziadei,26.0,0.114765675505502,1st Place,False
33,6,Chandler Kinney,32.0,0.15448204952251407,3rd Place,False
33,6,Dwight Howard ,31.0,0.13778315761676338,Eliminated Week 7,False
33,6,Danny Amendola,28.0,0.14567724926991882,5th Place,False
33,6,Stephen Nedoroscik,28.0,0.13469589035589774,4th Place,False
33,6,Ilona Maher,24.0,0.15032450976892572,2nd Place,False
33,6,Jenn Tran,31.0,0.1163339272446539,Eliminated Week 6,True
33,6,Joey Graziadei,32.0,0.16070321622132647,1st Place,False
33,7,Chandler Kinney,30.0,0.18269909583380417,3rd Place,False
33,7,Dwight Howard ,24.0,0.16104560506428878,Eliminated Week 7,True
33,7,Danny Amendola,25.5,0.15168060506428882,5th Place,False
33,7,Stephen Nedoroscik,27.0,0.17369488654733242,4th Place,False
33,7,Ilona Maher,26.0,0.15889345816422035,2nd Place,False
33,7,Joey Graziadei,27.5,0.17198634932606538,1st Place,False
34,2,Corey Feldman,15.0,0.06326268894422933,Eliminated Week 2,True
34,2,Danielle Fishel,19.0,0.0739989921271221,Eliminated Week 8,False
34,2,Elaine Hendrix,21.0,0.07990955365878796,5th Place,False
34,2,Baron Davis,18.0,0.052481322037754505,Eliminated Week 2,False
34,2,Jordan Chiles,22.0,0.07662855281188259,3rd Place,False
34,2,Andy Richter,16.0,0.061193819214114625,Eliminated Week 9,False
34,2,Robert Irwin,22.0,0.08281065918748888,1st Place,False
34,2,Hilaria Baldwin,21.0,0.07262914650695435,Eliminated Week 4,False
34,2,Lauren Jauregui,21.0,0.06817284111930705,Eliminated Week 3,False
34,2,Scott Hoying,18.0,0.0633354607287638,Eliminated Week 6,False
34,2,Alix Earle,21.0,0.07161556273715494,2nd Place,False
34,2,Jen Affleck,22.0,0.07429489392088914,Eliminated Week 7,False
34,2,Whitney Leavitt,22.0,0.0858079923081348,Eliminated Week 10,False
34,2,Dylan Efron,20.0,0.07385851469741579,4th Place,False
34,3,Danielle Fishel,21.0,0.06918122909008752,Eliminated Week 8,False
34,3,Elaine Hendrix,21.0,0.07646479594769172,5th Place,False
34,3,Jordan Chiles,24.0,0.08973613168515067,3rd Place,False
34,3,Andy Richter,18.0,0.07397174516133992,Eliminated Week 9,False
34,3,Robert Irwin,22.0,0.08329881376601295,1st Place,False
34,3,Hilaria Baldwin,22.0,0.08112122087081892,Eliminated Week 4,False
34,3,Lauren Jauregui,18.0,0.07396174516133992,Eliminated Week 3,True
34,3,Scott Hoying,22.0,0.10336397131438578,Eliminated Week 6,False
34,3,Alix Earle,23.0,0.09517552328658416,2nd Place,False
34,3,Jen Affleck,19.0,0.07487025817859727,Eliminated Week 7,False
34,3,Whitney Leavitt,24.0,0.08649408422124812,Eliminated Week 10,False
34,3,Dylan Efron,23.0,0.09236048131674297,4th Place,False
34,4,Danielle Fishel,21.0,0.07966548767308358,Eliminated Week 8,False
34,4,Elaine Hendrix,24.0,0.09150569347521413,5th Place,False
34,4,Jordan Chiles,24.0,0.08498989645458072,3rd Place,False
34,4,Andy Richter,18.0,0.09176226186663197,Eliminated Week 9,False
34,4,Robert Irwin,22.0,0.09168703456170155,1st Place,False
34,4,Hilaria Baldwin,23.0,0.07159097154405132,Eliminated Week 4,True
34,4,Scott Hoying,21.0,0.09626373841770165,Eliminated Week 6,False
34,4,Alix Earle,24.0,0.07995270523326159,2nd Place,False
34,4,Jen Affleck,23.0,0.0912358273724413,Eliminated Week 7,False
34,4,Whitney Leavitt,25.0,0.11561406625423533,Eliminated Week 10,False
34,4,Dylan Efron,23.0,0.10573231714709695,4th Place,False
34,6,Danielle Fishel,36.0,0.10641764775703787,Eliminated Week 8,False
34,6,Elaine Hendrix,36.0,0.09862770884621938,5th Place,False
34,6,Jordan Chiles,39.0,0.11896874982271873,3rd Place,False
34,6,Andy Richter,27.0,0.08543464274439348,Eliminated Week 9,False
34,6,Robert Irwin,36.0,0.10081949816487104,1st Place,False
34,6,Scott Hoying,28.0,0.08248346627380526,Eliminated Week 6,True
34,6,Alix Earle,35.0,0.09852507655488497,2nd Place,False
34,6,Jen Affleck,32.0,0.09395196233623493,Eliminated Week 7,False
34,6,Whitney Leavitt,39.0,0.11943466170923843,Eliminated Week 10,False
34,6,Dylan Efron,32.0,0.09533658579059587,4th Place,False
34,7,Danielle Fishel,35.0,0.10142555762332243,Eliminated Week 8,False
34,7,Elaine Hendrix,32.0,0.10705727326574858,5th Place,False
34,7,Jordan Chiles,38.0,0.11403991065799156,3rd Place,False
34,7,Andy Richter,29.0,0.10194512471300006,Eliminated Week 9,False
34,7,Robert Irwin,41.0,0.1218702124165827,1st Place,False
34,7,Alix Earle,43.0,0.12527216573501668,2nd Place,False
34,7,Jen Affleck,34.0,0.08687488374914464,Eliminated Week 7,True
34,7,Whitney Leavitt,42.0,0.1363117894299974,Eliminated Week 10,False
34,7,Dylan Efron,38.0,0.10520308240919594,4th Place,False
34,8,Danielle Fishel,37.0,0.11599552866089616,Eliminated Week 8,True
34,8,Elaine Hendrix,37.5,0.13334607327968445,5th Place,False
34,8,Jordan Chiles,39.0,0.12320220359771433,3rd Place,False
34,8,Andy Richter,34.0,0.12595577741711508,Eliminated Week 9,False
34,8,Robert Irwin,38.0,0.13166873600611564,1st Place,False
34,8,Alix Earle,38.5,0.13125486209732296,2nd Place,False
34,8,Whitney Leavitt,39.5,0.11736225305394214,Eliminated Week 10,False
34,8,Dylan Efron,38.0,0.12121456588720939,4th Place,False
34,9,Elaine Hendrix,36.0,0.13796288624110525,5th Place,False
34,9,Jordan Chiles,39.0,0.14094711025214487,3rd Place,False
34,9,Andy Richter,29.0,0.11499150738955248,Eliminated Week 9,True
34,9,Robert Irwin,42.0,0.1467351976779448,1st Place,False
34,9,Alix Earle,40.0,0.14866792096840342,2nd Place,False
34,9,Whitney Leavitt,42.0,0.15160659762739645,Eliminated Week 10,False
34,9,Dylan Efron,42.0,0.15908877984345265,4th Place,False
34,10,Elaine Hendrix,28.5,0.15799195811688208,5th Place,False
34,10,Jordan Chiles,28.5,0.15799195811688208,3rd Place,False
34,10,Robert Irwin,29.5,0.18808247364111544,1st Place,False
34,10,Alix Earle,29.0,0.17705271714717027,2nd Place,False
34,10,Whitney Leavitt,29.0,0.15507498137269604,Eliminated Week 10,True
34,10,Dylan Efron,27.5,0.16380591160525415,4th Place,False
